gene,p_value,fdr,mean_Normal,mean_0–3 days,mean_4–7 days,mean_>7 days,max_abs_log2fc_vs_normal
GLRA1,0.6927889806584778,0.8719145589355838,3.58919317274624,3.53075008597388,3.3806231969781018,3.4673421967907374,0.20856997576813807
CD9,0.6929661969576728,0.8720475477732619,6.422283129987151,6.321241777507382,5.897626245490144,6.19442212185363,0.5246568844970074
SEMA6D,0.6929783060226223,0.8720475477732619,4.596744841817261,4.286679552798955,4.406899538247173,4.5701096008894035,0.310065289018306
LOC101928476,0.6933613780132849,0.8724755691914109,3.692165307886207,3.7119126151948,3.49008869268447,3.7863974251927512,0.20207661520173703
LOC105372793,0.693402134781873,0.8724755691914109,3.005266934588608,2.944439451210965,2.8799268061365897,2.8803503966395074,0.12534012845201836
IRF6,0.6934824745372928,0.872523996931411,7.806589256118912,8.371127244956794,8.138898698132996,7.875131029696914,0.5645379888378823
LINC00323,0.6936845937065932,0.8727256296901246,3.074004170186209,2.9495319702293004,2.9640596872861216,2.9801874905883303,0.12447219995690872
LOC101928144,0.6940199945302683,0.8728172750603894,4.249353089603672,3.9624989139264706,4.101703597151606,4.0227893847986005,0.2868541756772016
COPRS,0.6939642177729491,0.8728172750603894,9.233836595057243,9.266815282049807,8.975897954830629,9.155420347185716,0.25793864022661417
PDHA1,0.694011905429724,0.8728172750603894,8.6300583940079,8.484045906141292,8.46933643380736,8.42261662061622,0.20744177339168068
ALKBH8,0.693870189476354,0.8728172750603894,4.847969001087631,4.655783768873589,4.899626099634294,4.692930694878892,0.19218523221404205
GAS2L3,0.6939953330047971,0.8728172750603894,6.610452279586879,6.418283369171578,6.697469519032693,6.6105528737706605,0.19216891041530104
CSHL1,0.6940504981749394,0.8728172750603894,3.729834707177787,3.682002875138767,3.544882224503048,3.7402817703025497,0.18495248267473885
LOC101928441,0.6939599420209784,0.8728172750603894,3.3416027944609454,3.22825136129666,3.296669703185223,3.2385606861888685,0.11335143316428553
FBXL21,0.6943032691187204,0.8728718901638475,3.4491625413250815,3.2353663840675906,3.2655756640957265,3.149828721038746,0.2993338202863356
LOC101927411,0.6942630888964264,0.8728718901638475,4.100566352369039,4.099978371191106,3.826236870837127,4.001498090016401,0.2743294815319124
GGA2,0.6941444353374198,0.8728718901638475,6.881591078704617,6.737779037681072,6.725662197424292,6.626363684113298,0.25522739459131927
NCAM1,0.6942944607912735,0.8728718901638475,4.1693968323175765,4.137771777038233,4.139934249516494,4.052898039229495,0.11649879308808142
SPINK13,0.6942578469140747,0.8728718901638475,3.5041078951108724,3.5366521779415603,3.5151696643941595,3.6146162120991367,0.11050831698826435
C9orf41-AS1,0.6943535927957715,0.8728825194528608,3.7542475288736092,3.452048089150194,3.444586669201474,3.5551012797128716,0.3096608596721353
CACNB3,0.6944246489258374,0.8729192089723159,6.706396439891049,6.993697948533021,6.719142212895175,7.0115020232243985,0.3051055833333498
DZIP1L,0.6947482079232401,0.8732732810070969,5.979283810334299,5.760209746319877,5.806966202720464,5.827397357395049,0.2190740640144222
RRN3,0.6949076583596855,0.8733510916795569,7.1091070289003655,7.3315304908484835,7.436334169612237,7.111955158078355,0.3272271407118712
SLC34A1,0.6950093419033523,0.8733510916795569,4.158027421943749,4.151677620053923,3.975674350564855,4.113538763852799,0.1823530713788939
PIN4,0.6949711828380617,0.8733510916795569,6.752297595488521,6.638314152769685,6.673392241600697,6.571801371925396,0.1804962235631251
LOC101930026,0.6948887279257868,0.8733510916795569,6.672623167932055,6.796236683596412,6.503787797585585,6.68049087562273,0.16883537034646956
ZNF891,0.69501956840251,0.8733510916795569,3.259665060876879,3.262622926448808,3.4047451094262087,3.3680147370865328,0.14508004854932954
DAPL1,0.6953164638823155,0.8734100374449788,9.578063750367688,9.077648204390428,9.337491286866284,9.377116298767715,0.5004155459772601
FERD3L,0.6951250961549837,0.8734100374449788,4.149191212305101,4.371595581084622,4.466950398030793,4.469961702207718,0.3207704899026176
ZBTB48,0.6951623895764557,0.8734100374449788,6.724000540256134,6.780295100128406,6.461629446492423,6.705429041071425,0.26237109376371137
ASXL3,0.6953536208647954,0.8734100374449788,4.11665152701969,4.040902485334624,3.916190883496107,4.060627303603538,0.2004606435235834
ZNF629,0.695196655597226,0.8734100374449788,7.437909661931869,7.352098339986739,7.244503622178239,7.434484257631692,0.19340603975363013
ZSCAN5A,0.6953597372175633,0.8734100374449788,5.024759486376285,5.209132741366524,5.092265202383513,5.10957659001147,0.1843732549902395
LOC283454,0.6952548625887296,0.8734100374449788,3.0551667007218892,3.1740312013487895,3.143140362464196,3.210034869353022,0.15486816863113262
SYN2,0.6957391791490288,0.8735595136896596,4.451339641692771,4.306394736325035,4.093731437722795,4.191977066247964,0.35760820396997595
THUMPD3-AS1,0.6958047525970822,0.8735595136896596,5.658397782494146,5.308828973872414,5.542127736789037,5.311218150009435,0.3495688086217319
LOC101929153,0.6956014514785834,0.8735595136896596,3.2993045058523425,3.2311647527672793,3.0638932935040137,3.151521300295618,0.23541121234832874
AHSG,0.6958139526252152,0.8735595136896596,3.830114919490963,4.020794139450995,3.957362287306585,4.031719042475331,0.2016041229843677
ACTR3C,0.6957001747194546,0.8735595136896596,4.911879961585065,5.111112471984172,4.987760296916587,4.905725217599723,0.19923251039910728
HLA-C,0.6957337069564091,0.8735595136896596,12.292445058952344,12.254072769037068,12.132428011151994,12.242232552282767,0.1600170478003502
DUSP11,0.6957767886106663,0.8735595136896596,8.572487420171205,8.61994914615925,8.464587422636908,8.581504241433779,0.10789999753429669
HPCAL4,0.6957357272430338,0.8735595136896596,4.569726213483043,4.537694887837481,4.465932408582301,4.531574792508998,0.10379380490074208
NEURL1B,0.6958933562896643,0.8736065931189813,9.328673499908469,8.937055353541076,8.920770781664347,8.933820124868575,0.40790271824412194
FOXJ3,0.6959877878266999,0.8736199289909711,6.582132649285286,6.566260042933547,6.348734989567906,6.365167587117868,0.23339765971737947
ALDOB,0.6959488620206773,0.8736199289909711,3.6215621235886446,3.613740026570344,3.5290007247805124,3.5449738744541635,0.09256139880813219
PIGF,0.6962544599958199,0.8737442353574221,7.915106281387078,8.126993199144135,8.134771877584793,8.091713071705124,0.2196655961977152
SEC22C,0.6961488085921956,0.8737442353574221,5.136824828587058,5.289077640039364,5.059133678536228,5.143659938458413,0.15225281145230607
LOC728196,0.6962523693979528,0.8737442353574221,3.323937518004531,3.3101676656144026,3.264312519893764,3.4065970850687375,0.0826595670642063
LOC283112,0.6962257371130274,0.8737442353574221,2.9130718775757223,2.8377446558878567,2.9528904130341247,2.8322928141178245,0.08077906345789776
OR2B3,0.6963357730741094,0.873793679851272,4.067294807206114,3.8581872754406774,3.7704286645603076,3.812685739895297,0.29686614264580635
C10orf62,0.6965931309390285,0.8739111168598033,4.495955906092193,4.725759219935585,4.519370834385975,4.716763025450477,0.2298033138433926
CDH9,0.6965388746024143,0.8739111168598033,3.1192495060691656,3.1047739593134467,2.979411398575122,3.095459727416942,0.13983810749404357
SNORD8,0.6965970328077615,0.8739111168598033,3.996493846074094,4.033094110220163,3.9158292452444066,4.091341833500439,0.09484798742634526
LINC01419,0.6965736500886324,0.8739111168598033,2.8925825637492615,2.8867448371080466,2.9614542394688588,2.834084951764332,0.06887167571959729
SLC47A2,0.6972590335621205,0.8739527644864479,6.231778941700081,6.387968330624498,6.225594640864055,6.694230451509344,0.462451509809263
ERLIN2,0.6971942393296997,0.8739527644864479,6.086823608859529,6.362121780080394,6.503606509326429,6.093706709009358,0.4167829004668997
GPR45,0.6971276773475374,0.8739527644864479,5.205145806423533,4.97658811358352,4.811222425008876,4.886236281014063,0.3939233814146572
TMEM136,0.696848367278019,0.8739527644864479,4.876095548994198,5.19416814434645,5.066276372603526,5.13679575145297,0.31807259535225185
ABTB2,0.6969761268853782,0.8739527644864479,5.874402983878521,5.849774588245218,5.581135612562423,5.7624026218247915,0.29326737131609804
NPAT,0.6971985211583541,0.8739527644864479,4.5919532426507494,4.455088614433371,4.883151043807305,4.586700821379928,0.2911978011565557
DDX58,0.6972258752857107,0.8739527644864479,7.022519787442011,6.969960415318863,7.016735623898373,6.732626963811138,0.2898928236308729
LOC101929243,0.6967170494731465,0.8739527644864479,5.980205851887546,6.081561635530792,6.119636641526544,6.2673305562917205,0.2871247044041745
LOC101928668,0.696807538526719,0.8739527644864479,3.8666085055882156,3.7866939499687216,3.7694991604481167,3.5937423058716624,0.2728661997165531
ALX3,0.6971233722837886,0.8739527644864479,5.354446332792456,5.297238338186914,5.094290061055119,5.377497292567092,0.2601562717373369
PCOLCE-AS1,0.6971043236930823,0.8739527644864479,5.859656271554588,5.869542032095683,5.6099640655595095,5.922456256646364,0.24969220599507835
ACOX3,0.6968298318611058,0.8739527644864479,7.185169472832272,7.283320518280761,7.164253336043565,7.4256069487825656,0.2404374759502934
MGEA5,0.6972406174878432,0.8739527644864479,8.065125987153083,8.019637114847994,8.212459653141892,7.8594148331414315,0.2057111540116514
KDELR2,0.6967110075724073,0.8739527644864479,9.48512393661443,9.68346522400708,9.681444211040494,9.689148022111448,0.2040240854970179
LOC101926984,0.6969606679496677,0.8739527644864479,4.914667022195256,4.955265624798043,4.825470902400173,4.983818079125678,0.08919611979508257
TTN-AS1,0.6973427885306168,0.8740051975042863,4.86548649050341,4.683069453358581,4.742405325190834,4.769765919616961,0.18241703714482949
SNX25,0.697436634711566,0.87401844762271,4.439660216113853,4.172383004118042,4.237710773078935,4.148046308864333,0.29161390724951985
PTPN22,0.6976060197131937,0.87401844762271,3.1965661834936854,3.3079890475471694,3.448987792630683,3.421715731396168,0.25242160913699774
TSPAN15,0.6974783249162333,0.87401844762271,5.771747909560031,5.914914974734128,6.0028115573074805,5.8632495259722175,0.23106364774744925
DACH2,0.6976468240065962,0.87401844762271,2.951139880620889,2.9113920923958165,2.848191882766853,2.791628059929554,0.15951182069133507
HEXA,0.6976255914766921,0.87401844762271,5.9327833166516415,5.783948162310082,5.811896491444451,5.820441309109955,0.14883515434155914
BCL2L14,0.6975313174287527,0.87401844762271,3.625075253872699,3.507476509862935,3.5344261076105163,3.482958229357603,0.142117024515096
C4orf32,0.6975091701049738,0.87401844762271,6.211628283341388,6.194407521595212,6.224583325791113,6.291246892155203,0.07961860881381533
OFCC1,0.6977142469727828,0.8740503918332277,3.39351401443842,3.367234766955425,3.226481749014726,3.3562904379776626,0.16703226542369398
PMS2P4,0.6978380592451532,0.8741529687642224,3.435436850200514,3.339671161825951,3.23418090588132,3.2828663720330464,0.20125594431919414
LINC00610,0.6979084967003151,0.8741828935241913,3.476271951915027,3.2768299600360393,3.2631838499087515,3.300285552300363,0.21308810200627537
RBMS3-AS3,0.6979458107593134,0.8741828935241913,3.2851700496132357,3.1154865919713344,3.1466940147859646,3.207143778565632,0.1696834576419013
LOC107161159,0.6983830362380689,0.8743076485319828,3.9965050737501984,3.860340454201251,3.8094364392337803,3.750181626315459,0.24632344743473933
ACTN3,0.6981278247859788,0.8743076485319828,4.901101285852175,4.854819660398529,4.659237295013569,4.8236176880091115,0.2418639908386062
METTL6,0.6983792220516418,0.8743076485319828,3.875641969743159,3.9155562992855475,3.676297719669677,3.880888962928901,0.1993442500734819
LOC100507670,0.6981917405199131,0.8743076485319828,4.8119853794826914,4.839004442792494,4.625356569683528,4.78420867829442,0.18662880979916352
ALG14,0.6984228500888163,0.8743076485319828,5.909463191143575,6.088306358363455,6.067589160300945,5.980018857212787,0.17884316721987936
FZD1,0.6981350204608767,0.8743076485319828,4.831025635127408,4.69877085316006,4.908758332854226,5.001815366439144,0.1707897313117357
BRWD1-IT2,0.6982556862223108,0.8743076485319828,3.9660465478867604,4.074404980411074,3.7990747867050563,3.9835478731739733,0.1669717611817041
CCDC83,0.6983429295722857,0.8743076485319828,3.0008505916857864,2.8918258056468225,2.8940833808735804,2.863880572257886,0.13697001942790044
MSS51,0.6982818873625887,0.8743076485319828,4.995177178870079,4.900408743402022,4.863990886110568,5.0154222408851625,0.13118629275951044
KRBOX1-AS1,0.6986750691849066,0.8745708701511218,3.462954037430213,3.371235777046864,3.2856880227447327,3.410582504445216,0.1772660146854803
TNFRSF11A,0.6991724739540145,0.8747224153532305,5.7171352812681775,5.353590138225376,5.4372716616135675,5.504258034584782,0.36354514304280183
ENY2,0.6991513926574354,0.8747224153532305,6.8126082703820785,6.784124509332389,6.527291294912641,6.769160938755033,0.2853169754694376
ARHGEF1,0.6991770600504982,0.8747224153532305,7.1467865023859725,7.31162291508857,6.881108127002043,7.282372560802815,0.2656783753839296
IDO2,0.6988521272157302,0.8747224153532305,3.880896024480224,3.7053413571346163,3.7023077988753776,3.6393612541099696,0.2415347703702544
PSMB9,0.6990183535482984,0.8747224153532305,8.718232130115242,8.919187012592875,8.509571227120913,8.83546710441454,0.20866090299432827
CSTF1,0.6992105749967474,0.8747224153532305,6.474499503003216,6.486508175896819,6.530073889507843,6.315245140638784,0.15925436236443158
SPATA9,0.6990574684758923,0.8747224153532305,3.245226883596209,3.1456594676258685,3.0877413383959955,3.1489540392930606,0.1574855452002133
MKNK1-AS1,0.6992157066318873,0.8747224153532305,4.379309003368607,4.294401655457623,4.2391912975330275,4.233630942242758,0.14567806112584858
LOC101927059,0.698979592461773,0.8747224153532305,3.377903734892442,3.4154833986795503,3.2647429252792617,3.3619008335719833,0.1131608096131802
FAM216B,0.6990612684727642,0.8747224153532305,3.0807838908741005,3.1450791488297973,3.1279173225990533,3.077555634155369,0.0642952579556968
LOC105377443,0.6992880933576684,0.8747604806384658,3.446869683206122,3.629406587882864,3.624701563486633,3.5676357159851384,0.18253690467674222
LINC00992,0.6993553013181285,0.8747850033948534,4.191960546181902,4.420833533242742,4.251273067069756,4.231317023573476,0.22887298706084014
MYO1A,0.6993916172575507,0.8747850033948534,4.730794778067016,4.945574401654922,4.568367920294322,4.799092748595709,0.2147796235879067
LOC101927603,0.6995947495082568,0.8749865821433882,4.561757277472151,4.633978043368583,4.464406397040233,4.72484877641931,0.1630914989471588
LOC729680,0.6999082154632871,0.8752736174181879,6.503713970963479,6.422435970716805,6.207520697229832,6.174177870484855,0.3295361004786237
SNAPC5,0.6998919911084074,0.8752736174181879,7.980945037835838,8.017912128861324,7.977572153605003,7.847025249008705,0.13391978882713307
CYB5RL,0.7000204009668101,0.8753614035122395,4.099633004848299,4.148467434135248,3.9929751877303374,4.107545152367344,0.10665781711796196
LOC401052,0.7000675769918376,0.875364934358049,3.847068070848945,3.851764065655067,3.709071296443336,3.784606490403688,0.1379967744056092
ALKBH3-AS1,0.7001072004741994,0.875364934358049,3.5254526161209903,3.6152660575381623,3.4651528943548153,3.5031971012785252,0.08981344141717207
FBXW8,0.7002425013704067,0.8754538444749328,4.203902926432483,4.338109345608938,4.604544998266035,4.404168690503647,0.40064207183355194
ZNF287,0.700262294247121,0.8754538444749328,3.775399253762282,3.6259672913240983,3.501116832406918,3.695531669798841,0.27428242135536385
TNFRSF1A,0.700347317177473,0.8754551426139799,9.450025114879903,9.848265522960586,9.624216342805687,9.69503068952187,0.3982404080806834
COQ6,0.7003320397500225,0.8754551426139799,6.039951664936179,5.96297742196998,6.088420429663278,5.938820532671897,0.10113113226428272
FBP1,0.7004540297049301,0.8754946152568672,6.253902150185975,6.23284808955983,6.574171187597042,6.746799891877551,0.49289774169157585
LYST,0.7004628828897038,0.8754946152568672,5.449962867796078,5.267881961555827,5.085434641503276,5.239366123364737,0.36452822629280224
PROKR2,0.700504957458127,0.8754947157296943,4.288279628997169,4.260219664959053,4.103142758774813,4.086808548509804,0.20147108048736495
RNASE11,0.7006378871503207,0.8756083605868532,3.3946766393456165,3.1689327784285783,3.3368391817266336,3.1839201201854217,0.22574386091703813
CELA3B,0.7009870779981937,0.8757080464702511,5.381229880590208,5.2485875023734465,5.018159589563269,5.140133893442603,0.363070291026939
QSOX2,0.7010116839764976,0.8757080464702511,6.694561955667758,6.991556990255816,6.764912044608572,6.833501391308513,0.29699503458805854
PSMB8-AS1,0.7008181725636407,0.8757080464702511,6.060197654058489,6.272439412401991,6.14849167111952,6.2935224538362355,0.23332479977774678
LOC101928833,0.7008199388908969,0.8757080464702511,3.1899866948735407,3.065432599636047,3.0695085835422566,2.9711672169458474,0.2188194779276933
ADH1C,0.7010057370336661,0.8757080464702511,3.748621190605,3.708755844261809,3.5540057224535655,3.598930409759857,0.1946154681514347
LINC01348,0.7008818454470838,0.8757080464702511,5.850655318704374,5.943270381981123,5.696331144548364,5.944397157580487,0.15432417415600952
LOC400958,0.700895928177746,0.8757080464702511,3.431464910142451,3.308884479070658,3.317630734775728,3.287847265657366,0.14361764448508474
RNF217-AS1,0.7011040692529266,0.8757145732728584,3.1981948120026846,3.0530844374977395,3.0270585331526547,3.1085694326175624,0.1711362788500299
DPF3,0.7011374508981704,0.8757145732728584,4.1856142643084535,4.146611978114598,4.025262096393832,4.1611068087963945,0.16035216791462137
BOD1,0.7011429229216496,0.8757145732728584,8.294795040869579,8.448697148398843,8.391145740880992,8.428525715349293,0.15390210752926414
SNAP91,0.7014156772004254,0.8760027579389247,3.443334195591865,3.2886140381090887,3.2839525679801014,3.3208016392119846,0.15938162761176367
PDZD9,0.7014927616044223,0.8760465492948961,3.1244652536442206,3.1703526815944136,3.0605290168421284,3.1871473168392606,0.06393623680209215
STRIP1,0.7017353758272963,0.8761396044584665,7.804679683627097,7.775402698910192,7.5769698381644774,7.734096463856389,0.22770984546261985
SRRM3,0.7016972437559069,0.8761396044584665,4.401112243749797,4.593249827721891,4.444085680387199,4.624972690706795,0.2238604469569987
ZNF565,0.7016615795704196,0.8761396044584665,5.944880122894371,5.809722669644057,5.73789199528215,5.849023145470901,0.2069881276122203
TMPRSS12,0.7016939287696191,0.8761396044584665,3.1324285438808146,3.0437765305427327,3.000091856447257,3.0090721108330265,0.13233668743355764
NIM1K,0.70195481529635,0.8763543934948603,4.810388470974065,4.706015319646795,4.569907760573775,4.597360791637615,0.2404807104002895
ATP5A1,0.7019914798236842,0.8763543934948603,8.198638944708408,8.174189628500725,8.10140765118746,8.106941704497077,0.09723129352094873
TMEM170B,0.7021092963637738,0.8764489917125895,5.077990361058438,4.844285932491444,5.526852124548561,5.281631874311643,0.44886176349012263
ERICH4,0.7022210951976133,0.8765360670985416,3.670100359412926,3.7752447284653208,3.6268747565676587,3.669024620862969,0.10514436905239499
LOC100130950,0.7023819569450773,0.8765988476166642,4.885643086792187,4.617144713732077,4.668781038520065,4.6446102099411215,0.26849837306011004
NGLY1,0.7023975321103403,0.8765988476166642,6.719316340573431,6.956194171949526,6.874118977124549,6.824038107090547,0.23687783137609486
LOC101929536,0.7023918834868783,0.8765988476166642,5.5610245761472585,5.665110129217001,5.484712303138345,5.693305463822465,0.13228088767520685
NEBL-AS1,0.7025261784152237,0.8767069177301918,3.9040698284726063,4.004731642734683,3.8559332091867167,3.8023737910591464,0.1016960374134599
SYCE3,0.7026197960830517,0.8767187879303006,4.648989681814128,4.637968052989051,4.281098196115196,4.580933571069093,0.36789148569893193
SLC6A15,0.7026121064443299,0.8767187879303006,3.5429007563645847,3.4019738684116714,3.3638976613410985,3.45197064372965,0.17900309502348621
DDX10,0.7027152591365041,0.8767854283606343,5.181109011646687,5.15446144987095,5.290707400157472,5.299006539813329,0.11789752816664123
E2F2,0.702818961532043,0.8768623405158608,4.7657516252166054,4.625867242827444,4.499152098124766,4.636915758258438,0.26659952709183976
LOC100130219,0.7028946733864897,0.8769043235450623,4.0883806237069775,3.8963251030470882,3.7857388319515195,3.9070462665026082,0.302641791755458
LOC646626,0.7029508365569145,0.876921914823992,3.8107433865182485,3.8805450507920827,3.6514481020831977,3.926110128789697,0.1592952844350508
MTUS2-AS1,0.7031420025324449,0.8769755182442865,4.473481122809717,4.672296438568327,4.371277803506317,4.62771948010216,0.1988153157586101
ZBED5,0.7030682778441926,0.8769755182442865,5.24712425156767,5.411472637824635,5.124068611882939,5.345596093388075,0.16434838625696457
LOC101929705,0.7031602989465039,0.8769755182442865,4.271544524311128,4.2437190165902825,4.244412730955281,4.417582292128256,0.14603776781712785
LOC284513,0.7031620665277961,0.8769755182442865,3.9786924397621877,3.8558596068779614,3.945847806070184,3.84718075460494,0.13151168515724754
FAM166A,0.7032513938026473,0.87703445941243,5.2334096955606455,5.165052756939533,4.940067742797974,5.102618250480276,0.2933419527626713
MALRD1,0.7033271572887891,0.8770764789542216,3.2825254712780847,3.1692574419505433,3.1907606991532593,3.2186697620978966,0.11326802932754143
OVOL3,0.703450536576903,0.8770932804576468,4.933566080648746,4.745967799343767,4.558170855885158,4.740166649629838,0.37539522476358833
RBFOX1,0.7034020532717333,0.8770932804576468,4.506633716266013,4.50896504057669,4.271649747045645,4.444503289003461,0.23498396922036768
TLR9,0.7034668429840901,0.8770932804576468,5.080002767302719,5.226722639386289,4.964271580684125,5.192785473725144,0.14671987208357073
GBP4,0.7036320082423138,0.8771418385455488,4.214163268420866,4.441328273715871,4.11161329496528,4.309160694580734,0.22716500529500472
MGST3,0.703566584829274,0.8771418385455488,5.534668708355887,5.3402431278975975,5.705584777717738,5.431062658967424,0.19442558045828928
LOC100422526,0.7036066157307989,0.8771418385455488,3.168116521252863,3.0993551158100083,3.187060030506206,3.05251754657442,0.11559897467844316
ARL5B,0.7038387207098351,0.8771897207890149,5.964230414790181,5.946725176603853,6.246762847908598,5.93624946138545,0.28253243311841736
LINC00641,0.7037244256704944,0.8771897207890149,3.776776594834665,3.5616294569125695,3.5642977147216706,3.6945711781439656,0.2151471379220955
DRC1,0.7038313667998422,0.8771897207890149,4.980187492048245,4.952039432346642,4.779720099586936,4.898863122365358,0.2004673924613085
LOC105371708,0.7038079846217951,0.8771897207890149,3.6348578206909288,3.7821372173849177,3.707066892647721,3.71963958607874,0.14727939669398893
NQO2,0.7039613510014234,0.8772376715886238,6.700046065481632,6.870846107901381,6.755427424486379,6.758617272550043,0.17080004241974933
CYP3A4,0.7039479010450924,0.8772376715886238,4.918621795733929,4.829286884455327,4.974022729762455,4.873808650023579,0.08933491127860194
LINC00690,0.7040285349860215,0.8772689556744113,3.1336202373113236,2.9956662640139764,3.0391768282535314,2.9586515250608705,0.17496871225045307
ZBED4,0.7041381150581562,0.8773006288610793,5.536329969102746,5.781446552743496,5.47559937038248,5.609968414464331,0.24511658364075029
TRIT1,0.7041027371010449,0.8773006288610793,7.842809921362272,7.788259557946522,7.691691569633559,7.649915533219018,0.19289438814325344
C19orf18,0.7045089345630217,0.8773801122661177,3.96987949821682,4.154636031199875,4.281454091241757,4.082693356181374,0.3115745930249374
LINC00028,0.7045103984037347,0.8773801122661177,5.480288496072741,5.493415147429844,5.175208950390088,5.321734131913867,0.30507954568265294
MGC27382,0.70427912492217,0.8773801122661177,3.093290457632912,2.895967193309561,2.982567878589148,2.903494555374495,0.19732326432335112
MTFR1L,0.704369540979094,0.8773801122661177,7.371386711727303,7.350650651095457,7.199568721091693,7.193496602768607,0.17789010895869595
GRTP1-AS1,0.7045806715061081,0.8773801122661177,2.9287987517621836,2.809938924483863,2.7865180798714135,2.765074108449058,0.16372464331312564
FAM46D,0.7045333386211746,0.8773801122661177,3.1714191448231746,3.0318366028423624,3.0209931686988107,3.0120561748320256,0.15936296999114896
DRAIC,0.7042915498203985,0.8773801122661177,3.26880352066917,3.300978699831074,3.1454020269283753,3.1882705721799716,0.12340149374079479
STK24-AS1,0.7044109310268616,0.8773801122661177,3.2464328512946827,3.3367815011683017,3.30774067136223,3.3673832932108687,0.12095044191618598
IFNA8,0.7045793669972981,0.8773801122661177,2.9191481519116818,2.907474939428829,2.9922783073962567,2.8890442499408615,0.07313015548457491
RAB33B,0.7047006060445604,0.8774157080570224,6.3632831435473465,6.017163682778926,6.055150619477335,6.141984372146777,0.3461194607684206
SCARA3,0.7046763524068794,0.8774157080570224,5.6034136989681,5.820319596240786,5.42181089512563,5.741524181093129,0.21690589727268605
CCDC185,0.7047355157048562,0.8774157080570224,3.665553102017729,3.6988216810099055,3.7215023035104124,3.818294576684645,0.1527414746669158
SERPINI2,0.7050728547822291,0.8776958329008008,3.5506553320628966,3.393511874172171,3.3121593563482232,3.3371576038282282,0.2384959757146734
LOC101928196,0.7050868097382297,0.8776958329008008,3.1416010143397735,3.0910803838978897,3.0057074609252017,3.0628706983877527,0.13589355341457177
ANGPTL3,0.7050637096889131,0.8776958329008008,3.1663114945950865,3.215029650467615,3.11542176642739,3.097438796088042,0.06887269850704447
QTRT2,0.7054532609612612,0.8780323024781989,3.4889181117224073,3.7676017107327957,3.377339491642959,3.818407527182609,0.3294894154602015
SNX8,0.7055255722906172,0.8780323024781989,5.491977373439898,5.549054881657743,5.271251081579902,5.510310438788708,0.2207262918599957
CSPG5,0.7055023363716639,0.8780323024781989,4.346611525208786,4.452934656205289,4.137006929421828,4.269753322873608,0.20960459578695811
ARHGAP44,0.7054660061805325,0.8780323024781989,5.06803369987284,5.014963773928806,4.859830659548881,5.000617781987876,0.20820304032395942
KLK7,0.7055735095139264,0.8780395467287254,10.63350578193754,10.360249437674439,10.645228358631927,10.448977299723975,0.2732563442631015
CCDC62,0.7057419092605145,0.8780815819651209,5.082268344008276,4.845682351128114,4.777621466448111,4.6994973762425465,0.3827709677657296
ACSBG2,0.7058599977049819,0.8780815819651209,4.28746523546287,4.1291573266157275,4.039142506249276,4.074950058521037,0.24832272921359344
ARRDC1,0.7058383148860499,0.8780815819651209,5.411557711154226,5.591180197064517,5.330445610409931,5.433147497198481,0.17962248591029084
LOC105372069,0.7057640217075908,0.8780815819651209,3.2008573861423297,3.329910104399207,3.1340167508235486,3.316774292758432,0.12905271825687725
ZBTB8A,0.7057460686866396,0.8780815819651209,6.963266240923846,6.84620733438128,7.075008276143187,6.864548554510134,0.11705890654256645
LOC101929089,0.7058011146165365,0.8780815819651209,3.62438802125511,3.655156806894073,3.5435804244662186,3.6917936837900562,0.08080759678889127
HORMAD1,0.706143101585672,0.8780856210243222,4.195065004654471,4.090425117667306,3.654232883673392,4.178599889690994,0.5408321209810789
ZNF101,0.705985297283525,0.8780856210243222,4.704231330278351,5.1606503464423445,4.916097525456682,5.061740084340055,0.45641901616399316
ADAMTSL4,0.706201005632281,0.8780856210243222,6.0383044754314055,6.457679054731456,6.080865318634136,6.229539952603399,0.41937457930005095
GLTSCR2,0.7064207583795062,0.8780856210243222,6.096158489839742,6.407342034318115,6.214900158197907,6.320482757589151,0.31118354447837326
FLJ30679,0.7059164427273581,0.8780856210243222,4.286712795461434,3.999660720622463,4.077065402989491,4.140065035872435,0.2870520748389711
LINC00327,0.7064315725934873,0.8780856210243222,4.541392552373789,4.3657966872773875,4.284549214303886,4.304149295555468,0.25684333806990267
OR1D2,0.7063304798227988,0.8780856210243222,4.858450154967294,4.762830369930187,4.60771064928871,4.771751309836982,0.2507395056785837
GPR173,0.7063827786049746,0.8780856210243222,4.66840618637194,4.437416754767212,4.418203077245204,4.560773973425607,0.25020310912673605
PTPRN2,0.7061075441382545,0.8780856210243222,5.600387184889693,5.504797664478242,5.367468518401661,5.5670118609467245,0.2329186664880325
S100A10,0.7061233087690669,0.8780856210243222,10.691957451142022,10.710838145224002,10.706789398702874,10.46228900948046,0.22966844166156264
SUCLA2-AS1,0.7064529029854641,0.8780856210243222,3.685605472933202,3.541752181462492,3.6464063015384482,3.4942915497593927,0.19131392317380946
FAM35A,0.7063280758710812,0.8780856210243222,9.005687042458147,8.920065723118123,9.172057408997633,9.04281715098593,0.16637036653948556
GRIK2,0.7061418601226244,0.8780856210243222,3.134671692657594,2.9840264609758633,3.0166884364890336,2.9766895854766493,0.15798210718094463
METTL23,0.70621620431892,0.8780856210243222,8.841155971035802,8.895007812982465,8.822020534474474,8.944535223793379,0.10337925275757698
CASP10,0.7065372825610455,0.8781381463474829,5.569932648943575,5.5227300536538,5.4210483767792725,5.623328679079549,0.14888427216430244
